iteration,current_cost,best_cost,elapsed_sec,accepted
78,1046.7389629920556,1046.7389629920556,1.9849824905395508,False
79,1046.7389629920556,1046.7389629920556,2.005190372467041,False
80,1046.7389629920556,1046.7389629920556,2.026280403137207,False
81,1046.7389629920556,1046.7389629920556,2.054180383682251,False
82,1046.7389629920556,1046.7389629920556,2.0867207050323486,False
83,1046.7389629920556,1046.7389629920556,2.107593059539795,False
84,1046.7389629920556,1046.7389629920556,2.1313669681549072,False
85,1046.7389629920556,1046.7389629920556,2.160423517227173,False
86,1046.7389629920556,1046.7389629920556,2.18113374710083,False
87,1046.7389629920556,1046.7389629920556,2.2014763355255127,False
88,1046.7389629920556,1046.7389629920556,2.2239112854003906,False
89,1046.7389629920556,1046.7389629920556,2.250493288040161,False
90,1046.7389629920556,1046.7389629920556,2.2705395221710205,False
91,1046.7389629920556,1046.7389629920556,2.291597366333008,False
92,1046.7389629920556,1046.7389629920556,2.3209049701690674,False
93,1046.7389629920556,1046.7389629920556,2.342801332473755,False
94,1046.7389629920556,1046.7389629920556,2.363752603530884,False
95,1046.7389629920556,1046.7389629920556,2.398277521133423,False
96,1046.7389629920556,1046.7389629920556,2.4236433506011963,False
97,1046.7389629920556,1046.7389629920556,2.4462637901306152,False
98,1046.7389629920556,1046.7389629920556,2.4879844188690186,False
99,1046.7389629920556,1046.7389629920556,2.509822130203247,False
100,1046.7389629920556,1046.7389629920556,2.5308549404144287,False
